emp_id,first_name,last_name,department,salary,hire_date,active
E10443,Kofi,Costa,Legal,6233.34,2024-12-14,True
E10444,Omar,Nakamura,Sales,13672.59,2020-07-21,True
E10445,Zofia,Costa,Support,12741.88,2026-05-22,True
E10446,Amara,Costa,Operations,10936.64,2018-12-15,True
E10447,Viktor,Nair,People,11723.83,2023-08-28,True
E10448,Uma,Costa,Support,12734.63,2023-10-26,True
E10449,Chen,Costa,Marketing,10012.4,2024-06-22,True
E10450,Uma,Silva,Marketing,5515.02,2019-11-27,True
E10451,Viktor,Dubois,Support,14972.45,2023-09-03,False
E10452,Tomasz,Novak,Sales,12585.32,2026-06-08,True
E10453,Rafael,Haddad,Finance,6280.79,2020-11-12,True
E10454,Priya,Rossi,Marketing,6963.13,2024-02-12,True
E10455,Lena,Ibrahim,Engineering,5678.42,2026-09-10,False
E10456,Sara,Haddad,Sales,2225.95,2019-08-05,True
E10457,Zofia,Larsen,Operations,12433.97,2026-04-09,True
E10458,Viktor,Tanaka,Finance,9727.29,2021-01-10,True
E10459,Kofi,Silva,Marketing,12852.03,2022-06-03,True
E10460,Ines,Rossi,Legal,14445.86,2025-02-10,True
E10461,Rafael,Costa,Operations,2685.68,2023-01-25,True
E10462,Zofia,Tanaka,Operations,5211.57,2024-07-28,True
E10463,Viktor,Larsen,Engineering,10689.67,2021-12-11,False
E10464,Omar,Costa,Legal,8521.37,2019-08-21,True
E10465,Viktor,Ibrahim,People,11143.12,2018-02-14,True
E10466,Chen,Ibrahim,Legal,8453.0,2025-03-17,True
E10467,Jonas,Novak,Legal,9099.57,2018-11-22,True
E10468,Rafael,Schmidt,Engineering,4981.69,2023-07-03,True
E10469,Sara,Kowalski,Support,9391.43,2018-02-02,True
E10470,Mateo,Dubois,Finance,9211.34,2021-12-24,True
E10471,Amara,Rossi,Operations,6439.53,2020-07-17,False
E10472,Kofi,Moreau,Marketing,3261.26,2020-09-13,True
E10473,Omar,Moreau,Legal,10888.04,2022-09-10,True
E10474,Uma,Tanaka,Marketing,4741.75,2024-07-02,True
E10475,Sara,Rossi,Operations,14087.8,2023-08-11,True
E10476,Mateo,Nair,Engineering,7396.55,2026-01-19,True
E10477,Jonas,Ibrahim,Marketing,4723.06,2018-05-07,True
E10478,Rafael,Novak,Support,2890.5,2025-07-14,False
E10479,Fatima,Kowalski,People,4461.52,2019-01-24,True
E10480,Jonas,Mensah,Support,9006.97,2020-08-06,True
E10481,Elena,Ibrahim,Engineering,4736.88,2021-09-03,False
E10482,Kofi,Ibrahim,Legal,4136.56,2024-04-02,False
E10483,Hugo,Ibrahim,Marketing,11877.3,2020-01-28,True
E10484,Uma,Rossi,Marketing,13849.72,2023-12-11,True
E10485,Jonas,Costa,Finance,6353.31,2021-03-05,True
E10486,Uma,Kowalski,Support,8108.93,2021-11-24,True
E10487,Omar,Schmidt,Finance,12779.59,2023-11-04,True
E10488,Tomasz,Moreau,Engineering,5880.43,2021-11-12,True
E10489,Ines,Dubois,Marketing,13235.02,2025-02-20,True
E10490,Fatima,Dubois,Marketing,12000.54,2019-04-25,True
E10491,Lena,Okafor,Engineering,14561.16,2021-10-12,True
E10492,Lena,Okafor,Sales,6424.12,2020-11-15,True
E10493,Nadia,Haddad,Engineering,12256.53,2023-12-10,True
E10494,Elena,Sato,Engineering,12259.9,2026-08-20,True
E10495,Amara,Moreau,Engineering,7448.91,2018-01-23,True
E10496,Nadia,Haddad,Operations,4327.22,2023-02-03,True
E10497,Fatima,Tanaka,Engineering,3516.85,2025-05-08,True
E10498,Uma,Sato,Engineering,6310.4,2025-05-08,True
E10499,Tomasz,Tanaka,Operations,14330.74,2026-01-10,True
E10500,Jonas,Sato,Support,13576.51,2021-03-01,True
E10501,Viktor,Novak,Support,3266.73,2018-08-06,True
E10502,Priya,Costa,Engineering,5895.82,2022-01-04,True
E10503,Jonas,Moreau,Finance,12688.13,2021-04-03,True
E10504,Ines,Haddad,Marketing,6538.78,2019-01-26,True
E10505,Mateo,Nakamura,Legal,2563.63,2020-01-26,True
E10506,Fatima,Larsen,Sales,4763.97,2026-03-08,True
E10507,Sara,Okafor,People,8892.84,2019-01-11,False
E10508,Amara,Larsen,Legal,3335.32,2019-04-23,False
E10509,Sara,Rossi,Marketing,12778.74,2020-08-10,False
E10510,Viktor,Haddad,Legal,7100.13,2025-11-21,True
E10511,Viktor,Sato,Engineering,3022.85,2026-05-26,True
E10512,Jonas,Novak,People,9355.4,2022-04-16,True
E10513,Omar,Petrov,Legal,7362.07,2018-07-03,True
E10514,Zofia,Nakamura,Marketing,2207.68,2023-11-16,True
E10515,Priya,Nakamura,Marketing,8019.52,2019-08-11,True
E10516,Omar,Ibrahim,Finance,5898.05,2019-06-03,False
E10517,Rafael,Nakamura,Support,3698.72,2020-12-22,True
E10518,Omar,Tanaka,Operations,14437.38,2024-03-12,True
E10519,Omar,Mensah,People,6236.27,2023-10-17,True
E10520,Omar,Moreau,Finance,2154.52,2021-03-06,True
E10521,Viktor,Tanaka,Operations,10826.18,2021-08-18,True
E10522,Fatima,Tanaka,Legal,3123.83,2026-07-20,True
E10523,Nadia,Mensah,Legal,14182.18,2022-05-26,True
E10524,Nadia,Nair,Finance,13379.04,2025-08-22,True
E10525,Lena,Moreau,Sales,11501.29,2024-08-24,True
E10526,Fatima,Nair,Marketing,4004.27,2023-08-19,False
E10527,Omar,Haddad,Marketing,10198.2,2026-01-08,True
E10528,Priya,Sato,Legal,10474.09,2026-01-26,False
E10529,Nadia,Tanaka,Operations,4226.85,2024-08-19,True
E10530,Nadia,Rossi,Support,8770.19,2018-09-02,True
E10531,Lena,Okafor,Marketing,14614.07,2026-03-25,False
E10532,Lena,Dubois,Support,10113.78,2020-05-15,True
E10533,Omar,Petrov,Legal,12327.67,2022-06-16,True
E10534,Rafael,Moreau,Legal,10324.15,2021-10-25,False
E10535,Kofi,Sato,People,10635.25,2018-03-28,True
E10536,Omar,Larsen,Legal,8941.47,2019-05-10,False
E10537,Rafael,Nair,Finance,8978.09,2019-05-23,True
E10538,Nadia,Tanaka,Support,13515.97,2023-10-18,True
E10539,Elena,Mensah,Sales,10422.43,2024-12-24,True
E10540,Omar,Petrov,Legal,7186.67,2019-07-26,True
E10541,Fatima,Sato,Legal,10738.54,2020-12-10,True
E10542,Chen,Nakamura,Engineering,8592.39,2023-11-28,True
E10543,Priya,Costa,Support,9510.86,2021-10-09,True
E10544,Jonas,Silva,Engineering,13675.66,2020-03-02,True
E10545,Fatima,Costa,Marketing,11285.23,2024-05-25,True
E10546,Zofia,Novak,Support,6117.7,2026-05-12,True
E10547,Aarav,Moreau,Engineering,3713.19,2019-06-11,True
E10548,Fatima,Ibrahim,Marketing,8608.24,2025-11-15,True
E10549,Uma,Ibrahim,Engineering,8356.2,2018-01-10,True
E10550,Tomasz,Silva,Support,9291.2,2023-06-27,True
E10551,Jonas,Haddad,Finance,12552.26,2026-01-09,True
E10552,Kofi,Kowalski,Engineering,7283.79,2019-11-17,False
E10553,Amara,Larsen,Operations,10589.91,2024-04-09,True
E10554,Fatima,Nakamura,People,14584.62,2025-10-23,True
E10555,Zofia,Novak,Engineering,7318.92,2021-06-10,True
E10556,Tomasz,Nair,People,12124.43,2019-12-26,True
E10557,Ines,Sato,Marketing,11742.37,2021-05-01,False
E10558,Nadia,Novak,Legal,2316.96,2018-02-28,True
E10559,Uma,Larsen,Sales,9403.78,2026-05-11,False
E10560,Amara,Haddad,Operations,7551.67,2022-02-01,True
E10561,Mateo,Schmidt,Sales,6818.54,2025-02-16,True
E10562,Mateo,Dubois,Sales,13055.1,2019-06-17,True
E10563,Ines,Larsen,Marketing,10570.72,2026-07-07,True
E10564,Omar,Haddad,Legal,3867.03,2026-07-01,True
E10565,Aarav,Nair,Engineering,8099.42,2026-07-02,True
E10566,Mateo,Petrov,People,8366.49,2026-02-21,False
E10567,Ines,Larsen,Legal,13448.05,2018-04-04,True
E10568,Rafael,Ibrahim,People,11922.49,2020-04-19,True
E10569,Hugo,Costa,Support,11346.91,2018-08-16,True
E10570,Fatima,Schmidt,People,9836.09,2025-10-03,True
E10571,Omar,Silva,Finance,5262.84,2021-01-07,True
E10572,Amara,Costa,Support,14225.18,2018-08-08,True
E10573,Viktor,Nakamura,Marketing,2680.18,2018-09-15,True
E10574,Elena,Haddad,Sales,12504.63,2019-12-06,True
E10575,Tomasz,Costa,Finance,3075.53,2023-02-01,True
E10576,Uma,Sato,Engineering,11207.09,2019-09-22,True
E10577,Omar,Nair,Support,2458.84,2022-08-27,True
E10578,Elena,Novak,Legal,14765.82,2025-04-20,False
E10579,Nadia,Schmidt,Engineering,11518.12,2026-09-28,False
E10580,Nadia,Tanaka,Marketing,6117.16,2019-02-10,True
E10581,Aarav,Kowalski,Engineering,2708.75,2023-04-22,True
E10582,Omar,Ibrahim,Legal,14002.26,2021-09-19,True
E10583,Amara,Nair,Sales,13055.21,2019-01-14,True
E10584,Zofia,Mensah,People,5427.58,2018-03-05,True
E10585,Aarav,Petrov,Legal,3365.22,2022-06-15,True
E10586,Mateo,Tanaka,Support,2318.85,2025-10-18,True
E10587,Nadia,Petrov,Finance,12034.45,2021-09-25,True
E10588,Uma,Haddad,Engineering,2603.96,2023-02-28,True
E10589,Chen,Sato,Engineering,14539.21,2023-06-06,True
E10590,Uma,Silva,Legal,14099.8,2018-11-17,True
E10591,Ines,Novak,Marketing,11837.57,2019-11-01,True
E10592,Elena,Haddad,People,10031.08,2024-12-06,True
E10593,Jonas,Petrov,Marketing,14474.39,2022-07-03,True
E10594,Kofi,Rossi,Engineering,9820.52,2021-11-23,True
E10595,Chen,Sato,Finance,3092.35,2019-02-03,True
E10596,Sara,Moreau,Marketing,13962.71,2019-12-15,True
E10597,Lena,Costa,Legal,11089.58,2019-05-06,True
E10598,Mateo,Petrov,Support,2543.85,2019-08-27,True
E10599,Nadia,Petrov,Marketing,10167.31,2019-04-28,True
E10600,Viktor,Mensah,Marketing,4467.2,2019-03-05,True
E10601,Kofi,Kowalski,Support,2946.16,2018-07-10,True
E10602,Nadia,Sato,Sales,3925.16,2020-06-26,True
E10603,Hugo,Moreau,Engineering,13343.02,2023-06-26,True
E10604,Jonas,Novak,Support,11934.74,2024-01-28,True
E10605,Aarav,Okafor,Engineering,10664.45,2025-05-27,True
E10606,Sara,Ibrahim,People,3636.28,2022-01-15,True
E10607,Omar,Schmidt,People,8302.25,2025-02-06,False
E10608,Amara,Schmidt,Support,3021.23,2024-08-12,True
E10609,Uma,Okafor,Engineering,8684.51,2021-06-16,True
E10610,Amara,Nakamura,Finance,5225.83,2024-02-06,True
E10611,Elena,Kowalski,People,5553.84,2023-04-15,True
E10612,Rafael,Petrov,Engineering,4784.42,2020-02-22,True
E10613,Sara,Dubois,Marketing,4459.05,2019-02-01,True
E10614,Sara,Okafor,Support,12061.99,2026-01-22,True
E10615,Omar,Petrov,Finance,13149.37,2023-03-12,True
E10616,Jonas,Nair,People,13717.38,2020-12-03,True
E10617,Rafael,Rossi,Support,6056.01,2018-05-11,True
E10618,Aarav,Haddad,Finance,6767.77,2019-07-16,True
E10619,Tomasz,Dubois,Support,10120.26,2025-06-07,True
E10620,Lena,Ibrahim,Marketing,5053.2,2025-04-25,True
E10621,Mateo,Nakamura,Finance,9444.97,2024-03-25,True
E10622,Zofia,Tanaka,People,8245.09,2018-03-18,True
E10623,Jonas,Sato,Engineering,5664.02,2020-05-14,True
E10624,Fatima,Petrov,Finance,4302.2,2020-09-14,True
E10625,Kofi,Silva,Sales,14427.44,2025-07-09,False
E10626,Amara,Nakamura,Engineering,14562.64,2024-02-10,True
E10627,Priya,Kowalski,Legal,13040.3,2020-03-26,True
E10628,Rafael,Silva,People,10593.71,2026-02-19,True
E10629,Uma,Novak,Legal,3125.36,2023-09-09,True
E10630,Kofi,Silva,Legal,6849.22,2020-12-17,True
E10631,Amara,Dubois,Support,10773.16,2019-12-26,False
E10632,Mateo,Haddad,People,14447.41,2025-08-26,False
E10633,Ines,Sato,Legal,7295.45,2024-02-05,False
E10634,Nadia,Costa,People,11989.08,2021-06-05,False
E10635,Elena,Okafor,Sales,13498.93,2021-05-20,True
E10636,Viktor,Ibrahim,Operations,9552.39,2019-08-12,True
E10637,Hugo,Dubois,Finance,10828.85,2024-06-25,True
E10638,Lena,Sato,Support,10291.75,2023-02-23,True
E10639,Lena,Tanaka,Sales,12690.8,2021-06-20,True
E10640,Aarav,Sato,Legal,11459.73,2018-04-09,True
E10641,Chen,Silva,Finance,4377.11,2018-03-06,True
E10642,Aarav,Schmidt,Engineering,14141.02,2021-01-07,True
E10643,Tomasz,Larsen,Operations,5893.4,2023-02-24,True
E10644,Amara,Kowalski,Marketing,4234.36,2022-06-03,True
E10645,Kofi,Rossi,Operations,6533.99,2018-12-16,True
E10646,Fatima,Nakamura,Legal,5936.7,2026-01-01,True
E10647,Elena,Kowalski,Sales,4604.33,2019-08-23,True
E10648,Zofia,Kowalski,People,9399.31,2025-04-05,True
E10649,Rafael,Silva,Marketing,8581.72,2021-02-17,True
E10650,Jonas,Nair,Support,8729.13,2018-01-07,True
E10651,Ines,Haddad,Support,14803.56,2025-10-22,False
E10652,Amara,Silva,People,12046.08,2020-03-27,True
E10653,Mateo,Moreau,Marketing,2864.07,2022-07-20,True
E10654,Mateo,Moreau,Support,4090.57,2022-01-21,False
E10655,Ines,Petrov,Engineering,12221.73,2025-01-23,True
E10656,Sara,Moreau,Marketing,12098.74,2023-11-04,True
E10657,Sara,Kowalski,Marketing,12459.25,2024-07-17,True
E10658,Priya,Larsen,People,12154.26,2023-08-24,False
E10659,Rafael,Kowalski,Marketing,3857.03,2018-02-28,False
E10660,Chen,Ibrahim,Finance,5998.7,2026-03-03,False
E10661,Tomasz,Kowalski,Sales,7203.24,2023-07-04,True
E10662,Lena,Rossi,Engineering,11133.02,2018-01-11,True
E10663,Hugo,Silva,Sales,7113.58,2026-07-26,True
E10664,Elena,Silva,People,14617.55,2023-06-04,True
E10665,Jonas,Haddad,Marketing,11884.91,2024-08-13,True
E10666,Ines,Dubois,Engineering,13279.03,2020-12-17,True
E10667,Kofi,Moreau,People,12595.48,2021-01-23,True
E10668,Hugo,Petrov,Support,10613.33,2023-06-02,True
E10669,Nadia,Nair,Marketing,9931.74,2021-10-02,False
E10670,Mateo,Tanaka,Operations,6019.12,2023-04-20,True
E10671,Elena,Silva,Finance,13819.32,2024-05-14,True
E10672,Amara,Haddad,Sales,12580.98,2021-11-09,True
E10673,Priya,Mensah,Sales,5226.64,2023-07-23,True
E10674,Hugo,Petrov,Sales,13147.56,2018-06-24,False
E10675,Uma,Ibrahim,Operations,8182.9,2026-01-15,True
E10676,Mateo,Larsen,Support,2971.35,2021-12-04,True
E10677,Jonas,Larsen,Engineering,10041.21,2018-01-16,True
E10678,Omar,Mensah,People,14390.65,2021-08-10,True
E10679,Nadia,Mensah,Operations,9505.03,2025-06-04,True
E10680,Sara,Ibrahim,Legal,2301.45,2026-02-22,True
E10681,Uma,Larsen,Engineering,10550.97,2021-06-19,True
E10682,Fatima,Nakamura,Engineering,4508.28,2024-01-10,True
E10683,Jonas,Okafor,Support,6855.08,2023-02-24,True
E10684,Chen,Nakamura,Support,6348.76,2024-11-11,True
E10685,Uma,Moreau,Finance,10726.13,2020-08-05,True
E10686,Hugo,Haddad,Finance,13827.78,2024-09-18,False
E10687,Nadia,Okafor,Finance,4810.87,2019-10-01,False
E10688,Rafael,Rossi,Support,3993.43,2021-09-21,True
E10689,Fatima,Tanaka,Marketing,5149.41,2018-07-07,True
E10690,Chen,Nair,Operations,13738.51,2025-01-06,True
E10691,Kofi,Silva,Sales,5128.57,2021-09-06,False
E10692,Elena,Ibrahim,Support,5646.66,2021-10-27,True
E10693,Sara,Nair,People,13302.55,2026-01-28,True
E10694,Fatima,Petrov,People,4351.59,2026-07-07,False
E10695,Jonas,Novak,Support,4218.54,2023-07-14,True
E10696,Lena,Haddad,Support,7866.26,2024-05-05,True
E10697,Tomasz,Mensah,Sales,7508.29,2023-02-27,True
E10698,Kofi,Dubois,Support,8203.57,2025-08-17,True
E10699,Chen,Larsen,Legal,14556.53,2020-04-13,True
E10700,Nadia,Costa,Sales,8119.69,2024-06-27,True
E10701,Sara,Larsen,Legal,14365.06,2018-01-20,True
E10702,Fatima,Larsen,Legal,12298.74,2026-01-19,True
E10703,Hugo,Sato,Legal,10500.98,2021-06-10,True
E10704,Mateo,Dubois,People,8509.81,2018-10-12,True
E10705,Uma,Sato,Operations,10350.54,2018-06-16,True
E10706,Zofia,Tanaka,Finance,6903.32,2022-07-13,True
E10707,Kofi,Petrov,Marketing,12689.18,2026-01-06,False
E10708,Chen,Novak,Support,2913.09,2024-01-26,True
E10709,Jonas,Okafor,Legal,5535.01,2022-04-24,False
E10710,Uma,Sato,Engineering,12066.26,2019-03-05,True
E10711,Sara,Costa,Legal,3345.35,2021-01-28,True
E10712,Fatima,Mensah,Finance,3229.08,2020-10-06,True
E10713,Hugo,Schmidt,People,4228.83,2018-06-06,True
E10714,Ines,Larsen,Engineering,14710.68,2023-11-14,True
E10715,Rafael,Silva,People,14654.24,2024-05-22,True
E10716,Hugo,Rossi,Operations,10182.0,2020-03-21,True
E10717,Rafael,Sato,Finance,7943.85,2026-01-01,True
E10718,Omar,Moreau,Sales,13176.28,2023-11-26,True
E10719,Hugo,Costa,Sales,11011.36,2020-08-01,True
E10720,Nadia,Nakamura,Support,9461.57,2026-01-24,True
E10721,Viktor,Haddad,Operations,13633.33,2023-08-07,True
E10722,Zofia,Nair,Operations,6233.45,2021-11-25,True
E10723,Viktor,Sato,People,14364.87,2023-03-28,False
E10724,Amara,Rossi,Legal,11914.29,2019-08-19,True
E10725,Tomasz,Nakamura,Finance,3269.62,2022-10-25,True
E10726,Elena,Nakamura,People,13473.66,2024-05-26,True
E10727,Nadia,Schmidt,Finance,8486.18,2025-11-24,True
E10728,Kofi,Tanaka,Operations,4789.04,2019-11-17,False
E10729,Viktor,Tanaka,People,10400.6,2026-07-11,True
E10730,Amara,Rossi,Marketing,2836.75,2025-02-28,True
E10731,Omar,Silva,Marketing,12605.55,2020-06-02,True
E10732,Chen,Okafor,Support,8110.27,2018-02-16,False
E10733,Lena,Petrov,Sales,14425.45,2019-12-21,True
E10734,Hugo,Moreau,Marketing,6465.27,2019-11-06,False
E10735,Jonas,Tanaka,Marketing,13858.78,2021-08-08,True
E10736,Omar,Sato,People,4873.07,2022-02-14,False
E10737,Amara,Costa,Support,10522.63,2023-11-16,True
E10738,Hugo,Moreau,Engineering,9259.3,2021-05-13,False
E10739,Sara,Dubois,Marketing,9376.11,2020-08-04,True
E10740,Mateo,Schmidt,Operations,7021.61,2023-03-04,False
E10741,Viktor,Mensah,Operations,7090.02,2020-08-18,True
E10742,Ines,Ibrahim,Engineering,14425.34,2018-06-15,True
E10743,Ines,Sato,Sales,6773.23,2023-08-20,True
E10744,Jonas,Kowalski,Legal,2276.26,2022-12-18,True
E10745,Elena,Silva,Engineering,10928.75,2026-09-04,False
E10746,Amara,Nakamura,Engineering,14583.1,2018-05-11,False
E10747,Priya,Larsen,Sales,2317.67,2018-09-07,False
E10748,Ines,Schmidt,Marketing,9661.62,2021-02-24,True
E10749,Omar,Costa,Finance,3013.22,2023-11-27,True
E10750,Kofi,Moreau,Sales,7638.86,2024-02-28,True
E10751,Priya,Sato,Legal,4217.23,2018-01-24,True
E10752,Nadia,Tanaka,Sales,4235.8,2020-06-05,True
E10753,Lena,Moreau,Engineering,9340.76,2019-03-14,True
E10754,Amara,Silva,Legal,3952.31,2018-12-25,True
E10755,Chen,Dubois,Legal,7658.63,2023-04-16,True
E10756,Amara,Ibrahim,Support,14000.36,2021-11-20,False
E10757,Kofi,Kowalski,Operations,11830.09,2021-02-11,True
E10758,Chen,Moreau,People,5285.44,2024-05-05,True
E10759,Elena,Moreau,Legal,14061.03,2024-06-19,True
E10760,Hugo,Okafor,Marketing,8653.45,2019-12-11,True
E10761,Tomasz,Costa,Sales,5087.09,2026-04-07,True
E10762,Jonas,Ibrahim,Finance,11151.89,2025-02-22,True
E10763,Chen,Sato,Marketing,14901.14,2021-07-11,True
E10764,Amara,Costa,Legal,10982.52,2023-04-14,True
E10765,Amara,Sato,Support,14859.49,2019-02-21,True
E10766,Kofi,Novak,Engineering,10743.85,2026-08-16,True
E10767,Chen,Dubois,Sales,3962.86,2025-05-16,True
E10768,Hugo,Okafor,Engineering,3598.33,2018-12-11,True
E10769,Kofi,Larsen,Sales,11072.94,2021-10-12,True
E10770,Rafael,Ibrahim,Sales,2196.18,2022-03-03,True
E10771,Fatima,Tanaka,Engineering,3628.08,2024-04-13,True
E10772,Fatima,Okafor,Operations,3230.39,2021-01-10,False
E10773,Uma,Ibrahim,Support,6142.17,2023-12-07,True
E10774,Nadia,Larsen,Support,10098.54,2023-03-22,True
E10775,Priya,Nakamura,Sales,2709.49,2026-01-10,True
E10776,Tomasz,Dubois,Support,11187.08,2025-06-28,True
E10777,Lena,Mensah,Legal,12799.15,2024-09-02,True
E10778,Ines,Ibrahim,Operations,11249.69,2025-06-15,True
E10779,Ines,Silva,Legal,10548.4,2023-12-22,True
E10780,Aarav,Tanaka,Finance,6534.85,2023-12-14,True
E10781,Jonas,Petrov,Operations,8208.71,2026-05-24,True
E10782,Elena,Larsen,Support,5612.29,2020-08-16,True
E10783,Priya,Ibrahim,Marketing,7554.36,2020-06-11,True
E10784,Hugo,Larsen,Marketing,2928.35,2020-12-22,False
E10785,Hugo,Okafor,Legal,7590.35,2023-01-05,True
E10786,Elena,Schmidt,Marketing,7789.18,2023-09-13,False
E10787,Omar,Costa,Sales,7016.2,2022-01-01,True
E10788,Mateo,Rossi,Finance,10163.18,2019-06-07,True
E10789,Elena,Novak,Support,5143.76,2021-05-19,True
E10790,Amara,Petrov,Engineering,8693.72,2023-02-04,True
E10791,Priya,Larsen,Finance,13726.57,2025-05-04,True
E10792,Priya,Silva,Operations,9684.33,2024-04-13,True
E10793,Lena,Tanaka,People,12108.27,2026-09-16,True
E10794,Omar,Ibrahim,Support,9835.46,2018-01-06,True
E10795,Omar,Haddad,Engineering,14709.59,2025-09-25,True
E10796,Lena,Ibrahim,Support,11043.2,2025-02-03,True
E10797,Nadia,Nair,Legal,7414.68,2019-03-15,True
E10798,Nadia,Haddad,Engineering,8701.01,2023-09-16,True
E10799,Ines,Silva,Legal,6740.25,2022-09-11,True
E10800,Lena,Kowalski,Operations,12970.29,2026-05-12,True
E10801,Fatima,Petrov,Engineering,6494.51,2026-06-14,True
E10802,Omar,Nair,Sales,14960.21,2023-04-07,True
E10803,Omar,Tanaka,Support,4360.72,2025-06-23,True
E10804,Amara,Nair,Legal,4968.89,2023-12-11,True
E10805,Uma,Dubois,Support,9098.41,2018-08-03,True
E10806,Tomasz,Rossi,Sales,10600.58,2020-05-28,True
E10807,Fatima,Dubois,Engineering,3878.9,2026-09-10,True
E10808,Zofia,Silva,People,11682.48,2021-09-11,True
E10809,Rafael,Sato,Sales,12698.26,2023-08-21,False
E10810,Zofia,Okafor,Sales,5582.97,2019-10-28,True
E10811,Aarav,Silva,People,3265.3,2026-01-27,True
E10812,Hugo,Novak,Operations,13678.55,2026-04-11,True
E10813,Nadia,Kowalski,Engineering,2438.27,2020-06-24,True
E10814,Lena,Tanaka,Marketing,13954.97,2020-12-03,False
E10815,Kofi,Sato,Finance,12551.2,2025-10-24,True
E10816,Uma,Dubois,Sales,7049.2,2022-02-18,True
E10817,Jonas,Tanaka,Marketing,11706.46,2025-04-27,True
E10818,Lena,Costa,Finance,5024.89,2020-12-07,True
E10819,Tomasz,Larsen,People,2490.91,2023-08-25,True
E10820,Ines,Haddad,Operations,8516.77,2023-07-22,False
E10821,Fatima,Nakamura,Sales,8203.66,2020-09-17,True
E10822,Jonas,Larsen,Engineering,5533.09,2021-11-12,True
E10823,Omar,Novak,Operations,7761.5,2025-05-01,False
E10824,Fatima,Sato,Sales,11139.81,2022-05-06,True
E10825,Priya,Ibrahim,Legal,12855.8,2019-11-23,False
E10826,Fatima,Nakamura,Sales,8687.66,2021-02-05,True
E10827,Kofi,Rossi,Engineering,4497.37,2024-07-19,True
E10828,Viktor,Sato,Support,7790.98,2020-08-17,True
E10829,Ines,Ibrahim,Finance,13562.73,2019-01-21,True
E10830,Ines,Mensah,Support,14203.8,2026-07-06,True
E10831,Sara,Kowalski,Sales,11019.01,2023-02-05,True
E10832,Viktor,Okafor,Support,5337.11,2019-01-03,True
E10833,Sara,Haddad,Marketing,2152.33,2019-05-15,True
E10834,Priya,Schmidt,Support,13226.88,2021-12-04,True
E10835,Sara,Nair,Support,4831.63,2019-08-02,True
E10836,Uma,Costa,Support,6158.99,2024-07-03,True
E10837,Priya,Moreau,People,5671.96,2026-08-27,True
E10838,Amara,Sato,Support,8069.15,2024-04-19,False
E10839,Elena,Kowalski,Operations,13686.67,2026-09-14,False
E10840,Sara,Haddad,Support,8179.95,2018-05-05,False
E10841,Ines,Rossi,Legal,10576.09,2024-12-22,True
E10842,Mateo,Moreau,Support,6470.14,2024-08-05,True
E10843,Amara,Mensah,Marketing,12356.3,2019-05-23,True
E10844,Chen,Mensah,Finance,12147.79,2019-02-12,True
E10845,Tomasz,Nakamura,Engineering,3661.27,2024-11-15,True
E10846,Elena,Nakamura,Support,7026.3,2025-07-07,True
E10847,Tomasz,Sato,Marketing,12851.32,2024-07-19,True
E10848,Ines,Rossi,People,7150.6,2025-05-20,True
E10849,Tomasz,Haddad,Legal,4057.53,2020-10-09,False
E10850,Uma,Nair,Legal,3198.64,2021-02-20,True
E10851,Rafael,Kowalski,Engineering,14006.63,2022-10-04,True
E10852,Omar,Larsen,Sales,12394.22,2026-01-03,True
E10853,Jonas,Kowalski,Engineering,9241.88,2020-09-20,True
E10854,Priya,Ibrahim,Marketing,9668.05,2020-05-11,True
E10855,Elena,Sato,Legal,6067.16,2018-10-02,False
E10856,Chen,Novak,Marketing,10843.97,2019-07-10,True
E10857,Lena,Ibrahim,Operations,5987.1,2024-01-09,True
E10858,Elena,Moreau,People,6517.57,2026-02-12,True
E10859,Lena,Mensah,Operations,5324.58,2026-09-17,True
E10860,Rafael,Tanaka,Support,3880.92,2021-07-18,True
E10861,Chen,Tanaka,Sales,6773.45,2026-01-23,True
E10862,Rafael,Haddad,Engineering,6003.61,2021-07-26,True
E10863,Tomasz,Nakamura,Finance,13645.78,2025-11-13,True
E10864,Nadia,Sato,Marketing,7312.13,2024-04-19,True
E10865,Omar,Rossi,Operations,14884.59,2024-04-15,True
E10866,Chen,Sato,Sales,12842.32,2019-04-26,True
E10867,Mateo,Mensah,Operations,14773.21,2025-08-27,True
E10868,Hugo,Kowalski,Sales,13596.23,2026-03-17,True
E10869,Tomasz,Rossi,Sales,11349.66,2023-02-08,False
E10870,Lena,Kowalski,Marketing,4792.34,2023-05-01,False
E10871,Rafael,Nair,People,13203.39,2021-07-13,True
E10872,Omar,Tanaka,Support,2461.66,2019-04-04,True
E10873,Tomasz,Kowalski,Support,7903.06,2024-10-07,False
E10874,Amara,Schmidt,Finance,10215.83,2023-10-19,True
E10875,Fatima,Costa,Sales,13633.57,2025-09-15,True
E10876,Ines,Kowalski,Operations,9837.56,2024-03-07,True
E10877,Tomasz,Larsen,Engineering,2639.41,2023-01-09,True
E10878,Kofi,Nakamura,People,7916.77,2022-11-15,True
E10879,Zofia,Haddad,Engineering,5334.76,2023-02-22,True
E10880,Fatima,Novak,People,10713.44,2020-04-07,False
E10881,Amara,Haddad,Finance,4388.67,2025-08-03,True
E10882,Sara,Nakamura,Engineering,7457.0,2018-01-28,True
E10883,Priya,Silva,Operations,6061.09,2018-10-16,True
E10884,Tomasz,Nair,Operations,2628.51,2018-11-26,False
